reviewId,userName,rate,reviews_text,date
4fb7aaa9-6d86-409e-af16-56d64db0b15a,Pengguna Google,5,sangat membantu sekali,2024-08-01 19:44:37
39136e19-9e63-4fa8-8881-69fe29054908,Pengguna Google,5,Minta bantu tolong dong ka... Q transfer via pospay ke agen briling bri blm masuk masuk. Knp y?,2024-08-01 14:31:33
e8697523-3441-43c3-a1db-171f4aaeed87,Pengguna Google,5,Good,2024-08-01 13:12:10
836c7731-b7a7-4904-9aef-6953e1d4c167,Pengguna Google,5,Sangat membantu dalam pengiriman uang maupun barang,2024-08-01 13:05:14
3ab22291-6c00-448c-b988-6d8255bac8fb,Pengguna Google,5,Sangat memuaskan,2024-08-01 11:46:07
dd172f30-f02d-4e88-9345-beafb65bdc3b,Pengguna Google,5,Bagus,2024-08-01 11:29:06
04e70282-6ac0-439b-afa5-c17aadc7bd20,Pengguna Google,5,Upgrade ke plus rumit,2024-08-01 10:40:45
97f68ff9-0911-4c13-aa0d-8a9e85972253,Pengguna Google,5,Baik,2024-08-01 10:28:57
be6142e5-de67-4958-8e12-e8c2326b0ce9,Pengguna Google,5,Mantap transaksi jadi lebih mudah,2024-08-01 09:53:18
572ee77c-9769-4621-a527-139b232f487c,Pengguna Google,5,Fast respon dan cepat sampai,2024-08-01 09:52:40
41497d46-13da-4062-84c6-56e5b2e417c9,Pengguna Google,2,"Alhamdulillah, aplikasi nya sangat membantu,,,mudah dan nyaman aplikasi nya Terima kasih",2024-08-01 03:15:20
8497f1a3-def2-4ea4-b589-d624168d0af8,Pengguna Google,3,Untuk PBB kabupaten Aceh Tamiang blm ada,2024-07-31 22:32:00
cde0d211-7f0c-46f7-bb2e-499c5d094467,Pengguna Google,5,aplikasi yg bagus dan lengkap,2024-07-31 13:29:20
6ccf2434-dab4-4347-978d-8acaa1ff794c,Pengguna Google,5,Mantap tidak ada kendala setiap di butuhkan,2024-07-31 12:55:10
5293340f-7b17-404a-8107-aef3005f27c4,Pengguna Google,5,Aplikasinya mantap dan lengkap,2024-07-31 12:51:54
20ffbe13-dba2-404e-84ca-81442b4603b8,Pengguna Google,5,Ngak ribet dan mudah,2024-07-31 12:22:44
ca6f3f9c-e5f5-493b-a43b-f79722ade685,Pengguna Google,1,"aplikasi hanya wat lingkungan pos sendiri. top up terbatas hanya dari bank. dr ovo, gopay,sopipay dll tdk bisa. dari indomart/alfamart pun tdk bisa. mlh sebaliknya mereka bisa top up dr pospay. betapa bodohnya pt pos. gmn bisa berkembang pospaynya.",2024-07-31 11:37:25
bc1bf590-668c-46f2-b791-56e7fd92e909,Pengguna Google,5,"Aplikasi pospay sangat bermanfaat lengakap sekali fiturnya , bayar listrik pdam ,isi pulsa , finance",2024-07-31 11:19:27
3ad04de6-119c-4427-9e7f-86487cb5c0bb,Pengguna Google,5,Transaksi Apa saja kapan saja bisa....,2024-07-31 11:15:04
e78a116f-c124-40e3-b7ff-be2c0df9ac0f,Pengguna Google,5,Apk sangat membantu sekali...,2024-07-31 10:53:37
434b5cee-07b7-4a97-879f-3906aba1dec7,Pengguna Google,5,"Alhamdulillah sangat membantu sekali, tidak kalah dengan app sebelah, untuk fitur juga lengkap memudahkan untuk bertransaksi ⭐⭐⭐⭐⭐",2024-07-31 10:31:56
62a16820-1283-43dd-b84a-7082ec07197e,Pengguna Google,5,"Mudah dipakai transaksi pembayaran, cepat utk mengecek info dana keluar dan masuknya",2024-07-31 10:11:29
8e65418b-b936-4790-a19f-b85fe28c30c1,Pengguna Google,5,"Sangat membantu, maju terus pos Indonesia, membantu umkm dan meningkatkan layanan kepada masyarakat, semoga kedepan nya semakin sukses",2024-07-31 10:05:41
db26ce87-77a2-471a-9e8d-48a9f38b3523,Pengguna Google,5,"Aplikasi terbaik yang pernah ada , good job",2024-07-31 09:57:37
adf937b7-6535-47ca-86fd-e48da72e4f60,Pengguna Google,5,Baik,2024-07-31 09:55:40
00633ecd-bd57-4b28-b1f2-85ea45b6c08d,Pengguna Google,5,Mantul,2024-07-31 09:47:54
4a6412d8-f255-4c59-9aa4-f244d32943ea,Pengguna Google,5,Sangat memudahkan sy bertransaksi dlm gemgaman tangan,2024-07-31 09:12:42
bd18f82a-532b-4a01-86d3-17b12f496939,Pengguna Google,5,Mantap,2024-07-31 08:57:07
b53c7337-5ada-4bb4-993b-b3edbcdb2cbd,Pengguna Google,5,sangat mudah dah bisa di gunakan di mana saja di saat di butuhkan. POSPAY semakin maju dan berkembang,2024-07-31 08:48:18
215450f7-252e-4ed1-9e6c-c6128eefa452,Pengguna Google,5,Aplikasi yg sangat lengkap Sangat mudah di gunakan,2024-07-31 08:44:00
59c94780-e087-4915-975c-64867d485661,Pengguna Google,5,Aplikasi paket lengkap pokoknya 😉🫡,2024-07-31 08:40:21
b8a532a6-ef49-4f88-9c6d-e25a57a7108a,Pengguna Google,5,fitur baru autodebet...sangat membantu dan memudahkan...mantab👍,2024-07-31 08:21:30
be5ccdce-114e-4605-98ca-e3cc5ecfd8ab,Pengguna Google,5,Alhamdulilah ada pospay sangat membantu sekali💕,2024-07-31 08:18:33
b81096f2-af46-4139-9bac-336997c96a0c,Pengguna Google,5,Pospay sangat membantu semua transaksi pembayaran recommended untuk aplikasi ini 👍👍👍,2024-07-31 08:07:46
6eef3105-79de-4d96-8d1b-dbb6ddf02f80,Pengguna Google,5,"Aplikasi yang bagus buat transaksi. Sistem keamanan yang bagus. Buat pembayaran, top up dll semuanya aman dan cepat. Bisa transfer ke semua bank dengan cepat dan aman.",2024-07-31 08:05:19
1f69a42c-f083-4507-8a36-aeddeb5b2c5e,Pengguna Google,5,sangat membantu sekali....dalam 1 aplikasi bisa buat semuanya,2024-07-31 08:05:07
e1c08955-13b0-4c37-97ec-47d79a4e9228,Pengguna Google,5,Mudah dalam transaksi,2024-07-31 08:04:53
c5d68ebc-425e-4041-8822-459d39f357db,Pengguna Google,5,"aplikasi bagus, bisa bayar apa saja, beli meterai dll",2024-07-31 08:04:28
f6ec8add-59f3-4ad8-9772-c87e2a604b66,Pengguna Google,5,Mantaaap pos .. Apk ini bs utk COD NASIONAL UTK TRANSAKSI SEMUA JUGA BISA AMBIL TUNAI DI ATM TANPA HARUS PAKAU KARTU ATM.. CUANGGIH... TOP,2024-07-31 08:03:24
50956b49-e447-4be6-82e2-4d1447e0a77f,Pengguna Google,5,LEBIH MUDAH LEBIH CEPAT,2024-07-31 08:02:37
09d4c14f-d392-48cd-b7f6-c41e1bf71bd4,Pengguna Google,5,Mudah banget pakenya gak perlu ribet bayar tagihan ataupun belanja pake Qris.the best deh,2024-07-31 08:02:26
fd291cca-7c0b-4720-b82a-bd8bdbf943ab,Pengguna Google,5,Aplikasi bagus dan mantap banget Buruan Download di playstore atau appstore,2024-07-31 07:46:23
0b188f62-7813-4020-b78f-c2eae4601403,Pengguna Google,5,Satu aplikasi sejuta manfaat...,2024-07-31 07:41:18
75e65561-6121-449f-9d3c-8506a5db642f,Pengguna Google,5,Aplikasi bagus.. mudah tanpa ribet,2024-07-31 07:40:49
17b4c522-e9f3-47ff-b81b-66e4757e85ea,Pengguna Google,5,"satu aplikasi, berjuta transaksi",2024-07-31 07:40:46
acc54a53-118a-447e-9b74-8d61432b56ae,Pengguna Google,5,Sangat membantu dan bagus apk nya. Semoga bisa bermanfaat khususnya ibu rumah tangga,2024-07-31 07:40:09
5ee52641-4b53-4fa9-b55a-5b10943ff12c,Pengguna Google,5,Memudahkan segala transaksi keuangan,2024-07-31 07:40:08
899719a5-56a0-4b8e-881c-bcfb4a132416,Pengguna Google,5,Pembayaran semua bisa cuma pakek 1 aplikasi POSPAY mantapp,2024-07-31 07:39:01
4aece7df-4245-434b-8204-dd87e7839bff,Pengguna Google,5,Mudah dan sat set,2024-07-31 07:38:57
e91fd111-5c1e-4683-8d4e-cf9fc3acb8a7,Pengguna Google,5,"Fiturnya lengkap bisa buat kirim barang juga,",2024-07-31 07:38:20
646d4212-bf69-4054-a95f-31f9db944209,Pengguna Google,5,Aplikasi yang mempermudah saya dalam melakukan aktifitas pembayaran berbagai macam tagihan bahkan sekarang saya bisa melakukan pajak motor kendaraan tahunan saya menggunakan aplikasi ini sangat memudahkan,2024-07-31 07:34:58
7db83b1e-d1b6-4138-a268-2abb1f74f063,Pengguna Google,1,"Saya pesan materai disini 20 pcs, dari tanggal 23 sampe hari ini belom di anter anter,padahal pesan delivery tertulis akan diantar 2 sampe 4 hari kerja, pembayaran sudah berhasil via qris... Gimana ini pelayanan kantor pos ☹️☹️👎👎👎",2024-07-31 01:58:20
20530259-5c81-4fb2-b937-b5507c89cf4b,Pengguna Google,5,Sangat berguna sekali buat saya yg jualan nya pakai fitur cod,2024-07-30 13:50:55
48ef807e-b6b4-4093-8ed5-dfd6578cb6f3,Pengguna Google,5,Bermanfaat dan sangat membantu sekali dalam bertransaksi digital.. Mudah digunakan dan bisa untuk membayar semua tagihan.. Bisa Transfer Bank dan ada aplikasi Qris juga lagi ..,2024-07-30 12:44:30
9382c197-0b1f-421d-bf42-da633b085924,Pengguna Google,5,Sangat memuaskan dengan pelayanan pospay,2024-07-30 11:45:53
04ef5be9-83db-487f-9f44-c0958d3fd19e,Pengguna Google,4,Baik,2024-07-30 11:44:19
a07f1316-30fd-4688-8aec-a5be56e2d039,Pengguna Google,5,Good,2024-07-30 11:17:24
0df0755c-bb6e-4151-9407-29f4cb7a3b60,Pengguna Google,5,Tampilan dibikin menjadi lebih menarik lagi,2024-07-30 11:07:01
46fb6732-b4d6-47d0-8dd0-d6654e6c8caa,Pengguna Google,1,Mau upgrade ke lite plus aja ribet dan ngeblank.,2024-07-30 10:44:28
fe2dbd74-4961-4e46-b0f2-3f419ee5f7fa,Pengguna Google,5,"Lebih baik lagi ,jikadapat mengubah/menambahkan Kode Referal",2024-07-30 10:35:31
2d4c97fd-5f1f-4aef-b007-f6eff91de63b,Pengguna Google,5,Sangat bermanfaat aplikasi ini,2024-07-30 10:28:12
7b0abe46-bd30-49bf-b42e-b131e7a31b07,Pengguna Google,5,Sudah baik. Namun untuk setelah upgrade aplikasi sebaiknya tidak perlu log in kembali,2024-07-30 10:14:47
4e6ad8d7-896a-47c9-a2cf-8f5b9e878746,Pengguna Google,5,Tambah berjaya POSPAY,2024-07-30 10:05:29
8d1c0ffd-bded-41b1-b719-4781b7b29c46,Pengguna Google,5,Bagus juga,2024-07-30 10:04:59
100dfb5a-cfb7-4840-8d26-d27fbb80ceac,Pengguna Google,5,Memudahkan,2024-07-30 09:58:09
b3c069b8-ff91-42a8-9691-61619ed3d6ab,Pengguna Google,4,cara daftar pospay lite sangat cepat ...untuk upgrade reguler agak lemot verifikasi selfie foto...,2024-07-30 09:55:17
3e72abee-0f94-4f13-ba4d-db0dc6c3db79,Pengguna Google,5,Keren,2024-07-30 09:49:28
475bbf87-13c6-4b4c-8754-0dccb8581c49,Pengguna Google,5,Sangat membantu dan transaksi sangat lancar bagus sya merekomendasikan untuk menggunakan aplikasi ini,2024-07-30 09:48:26
39137580-3ad1-41ac-b2f0-74d3c0cef4ca,Pengguna Google,5,Rekomendasi banget!!,2024-07-30 03:20:05
61f2ca78-557c-406e-84c6-56c50d108a47,Pengguna Google,5,Aplikasinya cukup ringan sayangnya belum bisa top up melalui atm bank jatim,2024-07-30 00:56:13
39a53bbb-7a54-4c61-a0b0-32022e54f7dd,Pengguna Google,5,Pakai POSPAY transaksi dan transfer semakin mudah jadi lancar dan sangat membantu mksh POSPAY ❤️❤️❤️,2024-07-29 23:40:31
225cb94e-c321-4b72-aedd-35040046a3e7,Pengguna Google,5,Mempermudah Untuk Segala Pembayaran,2024-07-29 15:21:14
28aaedb5-cfde-44bd-9b73-c75c21730c1c,Pengguna Google,2,"saldo masih bnyak, tp gabisa bayar utk qris",2024-07-29 14:40:44
343cc480-ff07-4297-ab19-a34c44c66ece,Pengguna Google,5,Terbaik Pokokna mah,2024-07-29 14:10:18
ad9e813e-cccb-425f-8370-702fe75e62a5,Pengguna Google,5,Up,2024-07-29 14:03:07
f6566749-4914-4842-a5fc-f2d9386e2c8d,Pengguna Google,2,Mengapa selalu harus rubah pasword. Sedangkan akun bank aja tidak ada harus rubah rubah pasword. Bikin ribet aja,2024-07-29 14:01:34
67b42624-89f7-4d1a-85d6-28cb550df200,Pengguna Google,4,Puas,2024-07-29 12:57:05
5ec23a3d-c004-4bd0-81b1-411fdd395865,Pengguna Google,5,Baik,2024-07-29 12:18:06
04a537a1-7801-403f-9160-64fa053bd0c7,Pengguna Google,5,sangat bagusss mantullllll,2024-07-29 10:45:06
73064e9e-0e93-46fc-920e-511e065fd673,Pengguna Google,1,"Apk smpah, gak bisa login ... ngurus buka blokir ribet",2024-07-29 10:40:11
c6abffcc-2313-40ef-9484-8665dcb23f1a,Pengguna Google,5,"Mantul, sangat berguna untuk membantu sehari hari",2024-07-29 10:36:31
ad522160-b3ef-4eaa-933f-f2d7c31de376,Pengguna Google,5,"Pospay luar biasa dengan adanya pospay kita sangat terbantu,semoga tambah sukses pospay jaya selalu🤲🤲",2024-07-29 10:35:34
3b37ca21-ce8f-4154-a6cb-9973f472a9be,Pengguna Google,5,"Bagus sekali, tidak ribet, cepat dan satset",2024-07-29 10:33:11
13fda2e2-5e06-453e-ab09-1d733c52e9fc,Pengguna Google,5,POSPAY memang ngerti kebutuhan kita.,2024-07-29 10:26:48
d4bdb04f-863d-4ae8-8f18-2a0e2503544a,Pengguna Google,5,"Instalasi mudah, fitur lengkap sayang qris hnya bisa untuk tempat2 tertentu.",2024-07-29 10:22:26
c785b94f-cbc3-4209-b86f-e18e1da16653,Pengguna Google,1,Kok pas mau login kembali setelah hapus aplikasi POSPAY malah GK bisa tolong dong ini kenapa yaa?,2024-07-29 10:19:15
31139761-17a6-47fe-9b31-955ba7c33f40,Pengguna Google,5,Sangat puas dan sangat mudah di operasional kan,2024-07-29 10:16:25
898f1d0f-2fc9-45c7-a561-59c4a685d401,Pengguna Google,5,"Menarik, bisa transfer online keberbagai bank dan juga tarik tunai dari aplikasi.",2024-07-29 10:02:25
d6129904-b899-4dfc-8c61-7e7740128aa7,Pengguna Google,5,Sangat bagus dan membantu sekali,2024-07-29 09:56:49
aa322586-e64a-4829-9b01-a59188de3448,Pengguna Google,5,Ok,2024-07-29 09:55:35
0dff358a-c1e6-4e3f-83a0-3f60b71a6baa,Pengguna Google,5,Bagus dan mudah,2024-07-29 09:54:02
436511e5-c235-4193-9ade-fe85a0cb5677,Pengguna Google,5,Transfer mudah di POSPAY dan layanan lainnya . Good👍,2024-07-29 09:53:10
d3deba59-e091-4460-8a34-6bf8644a3c8f,Pengguna Google,5,Sangat membantu dalam transaksi pembayaran kuliah,2024-07-29 09:52:47
d8effc2e-964a-4c5b-a741-48d92796b0d9,Pengguna Google,5,Sangat membantu dengan admin fee yang murah dan fitur yang melimpah,2024-07-29 09:52:28
8cb855cf-3386-4894-ad77-ff2c59393f5f,Pengguna Google,5,Untuk semua kebutuhan harian,2024-07-29 09:50:42
71fd5ef5-0831-46e3-96e4-946c6ccec2d1,Pengguna Google,5,sangat mudah digunakan,2024-07-29 09:49:57
398b1477-d90d-4af6-bc08-0b3dd2b81fcb,Pengguna Google,5,Ok,2024-07-29 09:47:17
26fccb75-9786-4bed-ae00-2cbe7d8f0fb3,Pengguna Google,5,Mantap,2024-07-29 07:14:35
fe3f6e9b-5bb3-4364-874c-6284f58bb788,Pengguna Google,5,Nelayan ditaiwan,2024-07-29 07:12:58
f3b90b14-403e-4acf-aa9c-1db5b255ffb3,Pengguna Google,5,Matul,2024-07-29 07:12:43
3b78cc07-a0d9-49b4-a576-706ddb4d2c81,Pengguna Google,5,Keren pospay,2024-07-29 07:11:25
7522831b-31eb-4f66-b96d-165a54934925,Pengguna Google,5,Aplikasi nya sangat berguna,2024-07-29 07:10:02
c6f4f875-0732-4939-91b0-0073fca9202d,Pengguna Google,5,Keren,2024-07-29 07:09:34
7fd6415e-834b-4b1e-a97f-9f7053237168,Pengguna Google,5,Oke lah,2024-07-29 07:09:30
ade731ad-68be-4c07-9e0e-dd2878cde4fc,Pengguna Google,5,Good,2024-07-29 07:08:58
3413c787-fc87-4e38-a1ea-5d2adcfb356c,Pengguna Google,5,Aplikasi nya sangat berguna,2024-07-29 07:08:35
ebfe8720-e58f-4028-af5f-c7236a566731,Pengguna Google,1,Tidak layak di donwload kadang isi pulsa tidak masuk,2024-07-28 01:03:58
b6b7b857-4af5-49d4-9b81-df470e4633ce,Pengguna Google,5,Pospay sangat membantu untuk pembayaran listrik air token dll...,2024-07-27 11:59:04
b7e446c6-c9e5-45ad-8da2-91390825e576,Pengguna Google,1,Bosan tiap waktu ganti paswd... bintang 1 dlu biar cepat di perbaiki..,2024-07-27 07:56:11
b0f19b7f-183e-41d0-89c7-b1b57f88c670,Pengguna Google,5,Pospay juaranya dah...simple👍,2024-07-27 05:22:14
df013c6b-2732-499d-819f-b5cc36fd55bb,Pengguna Google,5,"Aplikasi yg sangat membantu. Tanpa admin bulanan, bisa transfer kemanapun, bayar apapun juga mudah dengan admin lebih murah",2024-07-27 04:49:43
4b3c53a5-a913-4379-a6bf-ed1e84de9b3f,Pengguna Google,5,Pospay keren banget,2024-07-27 04:41:17
c93e4eb0-bc5e-437e-9f04-e5410d8f8c3e,Pengguna Google,5,Aplikasi ok,2024-07-27 04:38:58
49b3f4ed-8463-45e4-ac0e-ffefac0f7072,Pengguna Google,5,Aplikasi yg sangat bermanfaat,2024-07-27 04:36:27
03e3231a-cc6f-4ec3-8291-93804bba552e,Pengguna Google,5,Aplikasi yang sangat bermanfaat,2024-07-27 04:35:00
473d4443-fc4b-455b-baab-90af04cd5bbc,Pengguna Google,5,bagus,2024-07-27 04:34:09
c0d91b2f-31af-4db5-8a90-c1a2a2a6e9a1,Pengguna Google,5,Aplikasi yg sangat berguna untuk pembayaran dan transfer uang/tarik tunai,2024-07-27 04:16:28
65c7fbaf-83de-42bf-9357-455b67c03359,Pengguna Google,5,"sangat membantu di era digitalisasi mudah digunakan aman untuk bayar"" sangat mudah",2024-07-27 04:07:56
8e627577-f1fa-4bd3-8a38-15776584787b,Pengguna Google,5,Aplikasi praktis untuk jasa keuangan bisa bayar apa saja lengkap banget...,2024-07-27 04:04:47
76d6984a-e4af-4407-915b-2c3898d9734e,Pengguna Google,5,Mantap banyak fitur nya dan juga tidak kalah ama toko sebelah lengkap. Admin nya murah juga,2024-07-27 03:58:22
7609c8fe-2885-48e7-9d1a-4e5498567aa1,Pengguna Google,5,Sangat Membantu 👍,2024-07-26 15:49:45
6cc6b262-8b72-413b-88e5-606a79371a90,Pengguna Google,1,"Bukan perbankan tapi nahan dana 10 rb. Mau buat apa sih 10 rb nya?? emang situ nyalurin kredit?? kalah sama e-wallet DANA, OVO, & Shopee Pay e-wallet aja kok kemaki, pake nahan² dana segala. Haloo Ojk?? ini silahkan disidak saja Ojk 🫣",2024-07-26 15:38:39
6d80bc92-0954-4122-9c63-e9111d5038f7,Pengguna Google,3,"Sayang aplikasi tidak support printer bluetooth thermal, terus tidak ada menu atur harga jual",2024-07-26 07:32:26
ed838bdb-a613-4a38-afd3-5c228577c5ef,Pengguna Google,1,DM TETEP SAJA GAK ADA SOLUSI BLOCK AKSES TERUSSSS 🤣🤣🤣,2024-07-26 02:05:51
e88f471a-55e9-47d2-b945-4ca54be09055,Pengguna Google,5,Respon cepat amanah terpercaya,2024-07-26 01:55:14
0dca8145-8bf0-482b-9219-19f8f4f5d825,Pengguna Google,1,"Tidak bisa dibuka, muncul blok akses",2024-07-25 22:31:14
c6ced33e-b2f2-4d85-ac82-755042550816,Pengguna Google,1,"Baru download dan install giliran di buka ada peringatan di Block bla bla bla... Padahal HP Xiaomi ORI tanpa di root... Ahhhh ribet banget... Mana filenya besar, tp gak sesuai dg kemudahannya... Akhirnya uninstall aja...",2024-07-25 10:23:28
a567f5fb-b873-49f7-b5a5-980db17edd21,Pengguna Google,5,Apk sangat membantu,2024-07-25 04:38:09
a07c619a-ed55-4423-a7b8-877be907d646,Pengguna Google,5,Mudah untuk melakukan segala pembayaran,2024-07-25 04:28:06
a104292a-69bb-46d0-a49a-63a8d0deb168,Pengguna Google,5,sangat membantu saya untuk bayar tagihan dan tranfer uang,2024-07-25 02:49:34
17b692ed-bdbd-45fd-b33a-0977b7bac0ce,Pengguna Google,5,Aplikasinya bagus..memudahkan untuk pembayaran .. Aman dan praktis..,2024-07-25 02:30:33
c31c5513-0b5c-43f8-a62f-739332044067,Pengguna Google,5,"Aplikasi mudah digunakan, byk fiturnya, terutama emas online sangat membantu utk simpanan emas.",2024-07-25 02:01:53
19ba80a8-1ac6-4e55-bae2-dcf9a53e794b,Pengguna Google,5,Apk ini sangat membantu dan memudahkan utk melakukan pembelian maupun pembayaran segala tagihan,2024-07-25 02:00:04
16fecb22-4843-4205-892c-9fadf2edb1bf,Pengguna Google,5,"Memudahkan transaksi dmn aja, dan memudahkan cek ongkir kiriman",2024-07-25 01:59:25
51569c6c-433d-4b8a-b07b-e3a7d4747c19,Pengguna Google,5,Mudah bayar bayar dan transfer,2024-07-25 01:34:35
ab1aa779-34aa-45bc-ad30-7343fdc811c7,Pengguna Google,5,Aplikasi nya bagus banget dan sangat berguna saat ingin membayar tagihan jika saat lagi diluar kota,2024-07-25 01:34:16
1371f618-a270-456c-84bf-712bc307dec1,Pengguna Google,5,"Cukup buka 1 aplikasi semua tagihan bisa di bayar, menabung, transfer bank, pembelian E Meterai dan masih banyak lagi. Keren semangat Pos Indonesia Terus Berinovasi",2024-07-25 01:28:20
37e6d632-f117-4bee-8670-ba2a9aaa112d,Pengguna Google,4,Mempermudah pembayaran,2024-07-25 01:25:11
dfcca454-d8f6-4d8b-89e5-76c52bd11d32,Pengguna Google,5,Aplikasi transfer dan transaksi Qrish tercepat.,2024-07-25 01:02:29
927934c7-4e2c-41a1-b50d-5e3ab2d1894a,Pengguna Google,5,Aplikasinya sangat membantu,2024-07-25 00:57:40
bd96b89b-ef53-45ef-9174-94428f2b78c2,Pengguna Google,5,"aplikasi yg bgitu mantap,sangat membantu dalam kehidupan sehari hari",2024-07-25 00:49:18
dab75be7-243a-4ad5-8ad5-cc275e5c3d95,Pengguna Google,5,"Saya sangat terbantu menggunakan aplikasi ini, menu pembayaran lengkap ppob leasing pajak stnk ppb, gas mantap sekali, penarikan sangat mudah, bisa qris dan transfer antar bank, terimakasih pospay👍",2024-07-25 00:46:26
26d256b3-752a-47e2-9168-d373b245f7ff,Pengguna Google,5,"Aplikasi yg memberikan kemudahan,dan fiturnya lengkap untuk semua jenis transaksi",2024-07-24 22:59:57
2fa01416-fcb1-4517-a5bf-91dbe2d22bd6,Pengguna Google,5,Aplikasi keren dan Komplit segala transaksi yg kita butuhkan,2024-07-24 21:44:10
83416692-c0f0-435c-b23b-10bddd04ee4d,Pengguna Google,2,Sayang amat sy pas mau buka nyata ga bsa buka krn jailbreak??? Cara2 sy tidak tahu,2024-07-24 16:19:35
2cf195f1-f86e-4b1d-b214-f60a3840652e,Pengguna Google,5,Good,2024-07-24 12:55:06
fe7f3d22-4d63-457c-acd9-4cd9df1f7847,Pengguna Google,5,"Sangat bagus ,mudah dan sangat lengkap serta terpercaya dalam segalahal termasuk keamanan",2024-07-24 12:38:22
d3fa9e21-230a-414b-817e-846c497b841d,Pengguna Google,5,Bermanfaat sekali dlm bertransaksi digital..mudah sekali digunakan..sekarang fiturnya tambah banyak...bisa bisa cek ongkir dan transfer bank..dan kedepannya pasti lebih banyak lagi kemudahan yang di dapat di pospay..bravo pos indonesia ..,2024-07-24 12:17:45
0526333e-5cdc-41dd-a88b-0bb69181c86f,Pengguna Google,5,"POSPAY bagus, enak buat transaksi, sangat memudahkan transaksi kita",2024-07-24 11:59:54
3929b272-ce72-479b-ac29-2605f5be71a8,Pengguna Google,5,👍🏻,2024-07-24 11:49:56
2e7da738-cded-4043-ae96-26cdf2a03a1a,Pengguna Google,5,"App praktis no ribet , cepat , bisa ke semua produk keuangan , transfer ke bank dg mudah ... mantafff👍👍👍",2024-07-24 11:31:15
43c5cbaf-bc4b-4c0f-bc9f-205bc87ef784,Pengguna Google,5,"Mantap aplikasinya,hemat,aman,lengkap",2024-07-24 11:24:35
1bbb89b9-6a0c-47a2-a26d-4ac1fa349f08,Pengguna Google,5,Cepat akurat dan amanp,2024-07-24 11:18:21
88600763-86f4-43a1-9ced-8e0c9a799314,Pengguna Google,5,Aplikasi yg mempunyai banyak fitur dan memudahkan dalam transaksi keuangan,2024-07-24 11:14:59
54e4819f-a205-4f2f-a240-7ad0f0fc58ce,Pengguna Google,5,Pospay sangat bermanfaat,2024-07-24 10:59:46
f717515b-133c-4ff8-aefb-3556c3c122da,Pengguna Google,3,Passwort terlalu sering ganti,2024-07-24 10:00:17
93f40c3a-a7cc-48af-b626-581faac7a78a,Pengguna Google,5,Transaksi mudah aman terpercaya,2024-07-24 09:56:34
f748af9c-c398-4252-9260-7a812b35a985,Pengguna Google,5,"Aplikasi yang mudah banyak fitur layanan yang sangat membantu,mulai bayar listrik air tranfer angsuran pajak infaq ewallet dll masih banyak lagi",2024-07-24 09:53:22
c27d1d0b-fd22-427a-8e9f-fff981545124,Pengguna Google,5,"Aplikasinya bagus, semua fitur tersedia. Puas dengan fitur fitur yang diberikan. Semoga bisa terus dikembangkan dan dijaga keamanan bertransaksinya.",2024-07-24 09:40:27
fd444e8e-3ca4-4697-8d38-6da5d7507a88,Pengguna Google,5,Sangat puas sekali dengan pelayanannya,2024-07-24 09:00:52
0e9dc7ad-46ae-48ce-9fba-28723b363f68,Pengguna Google,5,sangat terbantu,2024-07-24 09:00:16
a27d184d-2a9d-446f-8d1c-fe0085bcba02,Pengguna Google,5,"Mudah digunakan, simple tidak ribet,",2024-07-24 08:46:47
7d76f3e3-d955-4738-8161-37918b80271c,Pengguna Google,5,"Lagi asyik nonton bola, pulsa listrik habis tiba2 ..Don't worry POSPAY solusinya .. mantap!",2024-07-24 08:37:49
cd3f4117-1bce-4a7d-80d5-5a73a55093d4,Pengguna Google,5,"Aplikasinya bagus, fitur²nya juga lengkap, bisa bayar token listrik, bisa beli pulsa, bisa bayar air bisa cek biaya ongkir juga, terbaik deh pospay🥳",2024-07-24 08:17:25
1b51ac12-c55e-42ea-a929-9367dc8c07ce,Pengguna Google,5,Mantapppp jadi lebih mudah bertansaksi... Semoga kedepan bisa tarik tunai di atm bersama..,2024-07-24 08:00:35
b65fbbb4-83da-4f5b-84b2-8215e57898ec,Pengguna Google,5,Semakin baik lagi kedepan,2024-07-24 07:57:35
099c1c4f-d9e9-4006-a753-f61193d26121,Pengguna Google,5,aplikasih yg sangat bagus dan bisa bertransaksi dimana aja kapan pun tanpa mengenal waktu,2024-07-24 07:52:37
95647298-5d68-4ef0-ae51-73617364156c,Pengguna Google,5,Aplikasinya cukup bagus Untuk masukannya mohon lebih ditingkatkan lagi,2024-07-24 07:27:39
560d8714-a3de-4a73-aa3b-adcfbfa9a106,Pengguna Google,5,Aplikasinya pembayaran terlengkap dan aman,2024-07-24 06:57:36
85d1faff-0186-49ac-9a63-97e5b744ab51,Pengguna Google,5,sangat terbantu dengan aplikasi pospay mobile ini. bayar apapun jadi mudah,2024-07-24 06:55:29
7e8a7fa1-2a84-47a7-9a81-f7dd60543b25,Pengguna Google,5,"Saudara pernah tengah malam telfon...,, Saya kira ada kabar kurang bagus...alhamdullah ternyata token listrikx habis... Terima kasiH POSPAY",2024-07-24 06:50:02
218a000b-812f-483d-9fe3-b66dcaee9de0,Pengguna Google,5,Keren habis sempurna,2024-07-24 06:34:46
